Num params:  62437601
cuda 68
Epoch 7566 2024-05-11 22:48:47.602166 | step 000 Loss: 0.038936324417591095 
Epoch 7567 2024-05-11 22:49:13.421394 | step 000 Loss: 0.036893755197525024 
Epoch 7568 2024-05-11 22:49:39.247663 | step 000 Loss: 0.03798086568713188 
Epoch 7569 2024-05-11 22:50:05.076030 | step 000 Loss: 0.03855723887681961 
Epoch 7570 2024-05-11 22:50:30.896882 | step 000 Loss: 0.03668159246444702 
Epoch 7571 2024-05-11 22:50:56.715910 | step 000 Loss: 0.03681739419698715 
Epoch 7572 2024-05-11 22:51:22.533686 | step 000 Loss: 0.03869342803955078 
Epoch 7573 2024-05-11 22:51:48.352053 | step 000 Loss: 0.03710446506738663 
Epoch 7574 2024-05-11 22:52:14.178070 | step 000 Loss: 0.037273187190294266 
Epoch 7575 2024-05-11 22:52:40.002042 | step 000 Loss: 0.03660789877176285 
Epoch 7576 2024-05-11 22:53:05.823043 | step 000 Loss: 0.03644997626543045 
Epoch 7577 2024-05-11 22:53:31.643272 | step 000 Loss: 0.037311404943466187 
Epoch 7578 2024-05-11 22:53:57.465593 | step 000 Loss: 0.03673776984214783 
Epoch 7579 2024-05-11 22:54:23.289885 | step 000 Loss: 0.0366448238492012 
Epoch 7580 2024-05-11 22:54:49.115432 | step 000 Loss: 0.03761022537946701 
Epoch 7581 2024-05-11 22:55:14.941779 | step 000 Loss: 0.03775884211063385 
Epoch 7582 2024-05-11 22:55:40.769975 | step 000 Loss: 0.03738607093691826 
Epoch 7583 2024-05-11 22:56:06.592407 | step 000 Loss: 0.03855814039707184 
Epoch 7584 2024-05-11 22:56:32.416684 | step 000 Loss: 0.036292605102062225 
Epoch 7585 2024-05-11 22:56:58.248131 | step 000 Loss: 0.037600770592689514 
Epoch 7586 2024-05-11 22:57:24.080523 | step 000 Loss: 0.037157732993364334 
Epoch 7587 2024-05-11 22:57:49.906719 | step 000 Loss: 0.0368039533495903 
Epoch 7588 2024-05-11 22:58:15.734663 | step 000 Loss: 0.03777560591697693 
Epoch 7589 2024-05-11 22:58:41.561357 | step 000 Loss: 0.03712517023086548 
Epoch 7590 2024-05-11 22:59:07.386969 | step 000 Loss: 0.03780137374997139 
Epoch 7591 2024-05-11 22:59:33.216990 | step 000 Loss: 0.03744060918688774 
Epoch 7592 2024-05-11 22:59:59.050890 | step 000 Loss: 0.037444524466991425 
Epoch 7593 2024-05-11 23:00:24.879533 | step 000 Loss: 0.0361369363963604 
Epoch 7594 2024-05-11 23:00:50.706684 | step 000 Loss: 0.03590469807386398 
Epoch 7595 2024-05-11 23:01:16.533301 | step 000 Loss: 0.037471286952495575 
Epoch 7596 2024-05-11 23:01:42.359429 | step 000 Loss: 0.035419855266809464 
Epoch 7597 2024-05-11 23:02:08.187278 | step 000 Loss: 0.036735162138938904 
Epoch 7598 2024-05-11 23:02:34.019344 | step 000 Loss: 0.036685630679130554 
Epoch 7599 2024-05-11 23:02:59.843973 | step 000 Loss: 0.03839419409632683 
Epoch 7600 2024-05-11 23:03:25.664987 | step 000 Loss: 0.03732069581747055 
Epoch 7601 2024-05-11 23:03:51.739232 | step 000 Loss: 0.03622598573565483 
Epoch 7602 2024-05-11 23:04:17.563192 | step 000 Loss: 0.03821456432342529 
Epoch 7603 2024-05-11 23:04:43.385485 | step 000 Loss: 0.039608463644981384 
Epoch 7604 2024-05-11 23:05:09.205293 | step 000 Loss: 0.03762837499380112 
Epoch 7605 2024-05-11 23:05:35.023510 | step 000 Loss: 0.03708214312791824 
Epoch 7606 2024-05-11 23:06:00.845744 | step 000 Loss: 0.036505796015262604 
Epoch 7607 2024-05-11 23:06:26.664063 | step 000 Loss: 0.036246467381715775 
Epoch 7608 2024-05-11 23:06:52.483358 | step 000 Loss: 0.036248672753572464 
Epoch 7609 2024-05-11 23:07:18.303096 | step 000 Loss: 0.037481799721717834 
Epoch 7610 2024-05-11 23:07:44.118427 | step 000 Loss: 0.03892095386981964 
Epoch 7611 2024-05-11 23:08:09.935061 | step 000 Loss: 0.03722105547785759 
Epoch 7612 2024-05-11 23:08:35.752347 | step 000 Loss: 0.03796962648630142 
Epoch 7613 2024-05-11 23:09:01.568943 | step 000 Loss: 0.038235459476709366 
Epoch 7614 2024-05-11 23:09:27.386698 | step 000 Loss: 0.03713763877749443 
Epoch 7615 2024-05-11 23:09:53.201111 | step 000 Loss: 0.03646655008196831 
Epoch 7616 2024-05-11 23:10:19.015607 | step 000 Loss: 0.03766186162829399 
Epoch 7617 2024-05-11 23:10:44.831818 | step 000 Loss: 0.03809560835361481 
Epoch 7618 2024-05-11 23:11:10.645423 | step 000 Loss: 0.03749857097864151 
Epoch 7619 2024-05-11 23:11:36.457121 | step 000 Loss: 0.037860117852687836 
Epoch 7620 2024-05-11 23:12:02.274334 | step 000 Loss: 0.03711670637130737 
Epoch 7621 2024-05-11 23:12:28.090549 | step 000 Loss: 0.03611844778060913 
Epoch 7622 2024-05-11 23:12:53.906652 | step 000 Loss: 0.03648301213979721 
Epoch 7623 2024-05-11 23:13:19.718837 | step 000 Loss: 0.036518193781375885 
Epoch 7624 2024-05-11 23:13:45.533133 | step 000 Loss: 0.03748316317796707 
Epoch 7625 2024-05-11 23:14:11.351581 | step 000 Loss: 0.03686697036027908 
Epoch 7626 2024-05-11 23:14:37.171333 | step 000 Loss: 0.036021847277879715 
Epoch 7627 2024-05-11 23:15:02.991945 | step 000 Loss: 0.037176236510276794 
Epoch 7628 2024-05-11 23:15:28.805432 | step 000 Loss: 0.036504290997982025 
Epoch 7629 2024-05-11 23:15:54.618802 | step 000 Loss: 0.03749406337738037 
Epoch 7630 2024-05-11 23:16:20.434888 | step 000 Loss: 0.03860560059547424 
Epoch 7631 2024-05-11 23:16:46.251468 | step 000 Loss: 0.03643351048231125 
Epoch 7632 2024-05-11 23:17:12.066210 | step 000 Loss: 0.03754841536283493 
Epoch 7633 2024-05-11 23:17:37.879298 | step 000 Loss: 0.03680207580327988 
Epoch 7634 2024-05-11 23:18:03.698269 | step 000 Loss: 0.03604723513126373 
Epoch 7635 2024-05-11 23:18:29.517039 | step 000 Loss: 0.03680982068181038 
Epoch 7636 2024-05-11 23:18:55.333708 | step 000 Loss: 0.03693738952279091 
Epoch 7637 2024-05-11 23:19:21.145796 | step 000 Loss: 0.03698457032442093 
Epoch 7638 2024-05-11 23:19:46.964350 | step 000 Loss: 0.03610646724700928 
Epoch 7639 2024-05-11 23:20:12.785947 | step 000 Loss: 0.0373663604259491 
Epoch 7640 2024-05-11 23:20:38.603935 | step 000 Loss: 0.036667365580797195 
Epoch 7641 2024-05-11 23:21:04.426099 | step 000 Loss: 0.03778983652591705 
Epoch 7642 2024-05-11 23:21:30.244441 | step 000 Loss: 0.03728301078081131 
Epoch 7643 2024-05-11 23:21:56.064923 | step 000 Loss: 0.037629738450050354 
Epoch 7644 2024-05-11 23:22:21.886656 | step 000 Loss: 0.03748470917344093 
Epoch 7645 2024-05-11 23:22:47.702691 | step 000 Loss: 0.03891666233539581 
Epoch 7646 2024-05-11 23:23:13.513796 | step 000 Loss: 0.03825989365577698 
Epoch 7647 2024-05-11 23:23:39.328359 | step 000 Loss: 0.03604789078235626 
Epoch 7648 2024-05-11 23:24:05.138867 | step 000 Loss: 0.03693065792322159 
Epoch 7649 2024-05-11 23:24:30.951024 | step 000 Loss: 0.038033582270145416 
Epoch 7650 2024-05-11 23:24:56.765525 | step 000 Loss: 0.035377152264118195 
Epoch 7651 2024-05-11 23:25:22.583272 | step 000 Loss: 0.03658192604780197 
Epoch 7652 2024-05-11 23:25:48.404388 | step 000 Loss: 0.03672914206981659 
Epoch 7653 2024-05-11 23:26:14.222860 | step 000 Loss: 0.03628487512469292 
Epoch 7654 2024-05-11 23:26:40.033399 | step 000 Loss: 0.036910176277160645 
Epoch 7655 2024-05-11 23:27:05.848793 | step 000 Loss: 0.037937868386507034 
Epoch 7656 2024-05-11 23:27:31.665635 | step 000 Loss: 0.038379911333322525 
Epoch 7657 2024-05-11 23:27:57.484795 | step 000 Loss: 0.037016838788986206 
Epoch 7658 2024-05-11 23:28:23.299876 | step 000 Loss: 0.03813749551773071 
Epoch 7659 2024-05-11 23:28:49.111135 | step 000 Loss: 0.036704689264297485 
Epoch 7660 2024-05-11 23:29:14.923947 | step 000 Loss: 0.03702777996659279 
Epoch 7661 2024-05-11 23:29:40.733184 | step 000 Loss: 0.0360274501144886 
Epoch 7662 2024-05-11 23:30:06.546638 | step 000 Loss: 0.037182196974754333 
Epoch 7663 2024-05-11 23:30:32.359737 | step 000 Loss: 0.03669299930334091 
Epoch 7664 2024-05-11 23:30:58.172393 | step 000 Loss: 0.038302816450595856 
Epoch 7665 2024-05-11 23:31:23.985064 | step 000 Loss: 0.037746306508779526 
Epoch 7666 2024-05-11 23:31:49.799565 | step 000 Loss: 0.037348613142967224 
Epoch 7667 2024-05-11 23:32:15.612276 | step 000 Loss: 0.037291739135980606 
Epoch 7668 2024-05-11 23:32:41.428223 | step 000 Loss: 0.03773384168744087 
Epoch 7669 2024-05-11 23:33:07.238907 | step 000 Loss: 0.03747738152742386 
Epoch 7670 2024-05-11 23:33:33.054952 | step 000 Loss: 0.03822965919971466 
Epoch 7671 2024-05-11 23:33:58.870898 | step 000 Loss: 0.03834924101829529 
Epoch 7672 2024-05-11 23:34:24.691053 | step 000 Loss: 0.03860415890812874 
Epoch 7673 2024-05-11 23:34:50.504282 | step 000 Loss: 0.03897622227668762 
Epoch 7674 2024-05-11 23:35:16.324073 | step 000 Loss: 0.038060273975133896 
Epoch 7675 2024-05-11 23:35:42.142755 | step 000 Loss: 0.03727598488330841 
Epoch 7676 2024-05-11 23:36:07.958794 | step 000 Loss: 0.0357484333217144 
Epoch 7677 2024-05-11 23:36:33.778558 | step 000 Loss: 0.03658600524067879 
Epoch 7678 2024-05-11 23:36:59.598718 | step 000 Loss: 0.03732757270336151 
Epoch 7679 2024-05-11 23:37:25.420583 | step 000 Loss: 0.03916267305612564 
Epoch 7680 2024-05-11 23:37:51.301876 | step 000 Loss: 0.03708931431174278 
Epoch 7681 2024-05-11 23:38:17.124468 | step 000 Loss: 0.0384577214717865 
Epoch 7682 2024-05-11 23:38:42.942787 | step 000 Loss: 0.039377227425575256 
Epoch 7683 2024-05-11 23:39:08.757755 | step 000 Loss: 0.037634190171957016 
Epoch 7684 2024-05-11 23:39:34.570847 | step 000 Loss: 0.03691688925027847 
Epoch 7685 2024-05-11 23:40:00.388358 | step 000 Loss: 0.03735038638114929 
Epoch 7686 2024-05-11 23:40:26.209903 | step 000 Loss: 0.03837893530726433 
Epoch 7687 2024-05-11 23:40:52.030627 | step 000 Loss: 0.037518180906772614 
Epoch 7688 2024-05-11 23:41:17.849688 | step 000 Loss: 0.037136904895305634 
Epoch 7689 2024-05-11 23:41:43.667973 | step 000 Loss: 0.03717303276062012 
Epoch 7690 2024-05-11 23:42:09.486033 | step 000 Loss: 0.03745255246758461 
Epoch 7691 2024-05-11 23:42:35.303589 | step 000 Loss: 0.03743353486061096 
Epoch 7692 2024-05-11 23:43:01.122781 | step 000 Loss: 0.0374055951833725 
Epoch 7693 2024-05-11 23:43:26.941050 | step 000 Loss: 0.03883122280240059 
Epoch 7694 2024-05-11 23:43:52.758782 | step 000 Loss: 0.03678584843873978 
Epoch 7695 2024-05-11 23:44:18.575942 | step 000 Loss: 0.0366220623254776 
Epoch 7696 2024-05-11 23:44:44.389095 | step 000 Loss: 0.03639037162065506 
Epoch 7697 2024-05-11 23:45:10.199699 | step 000 Loss: 0.037612684071063995 
Epoch 7698 2024-05-11 23:45:36.014557 | step 000 Loss: 0.0368184819817543 
Epoch 7699 2024-05-11 23:46:01.823571 | step 000 Loss: 0.03782684728503227 
Epoch 7700 2024-05-11 23:46:27.633975 | step 000 Loss: 0.03604971617460251 
Epoch 7701 2024-05-11 23:46:53.712017 | step 000 Loss: 0.03659583255648613 
Epoch 7702 2024-05-11 23:47:19.533807 | step 000 Loss: 0.036522313952445984 
Epoch 7703 2024-05-11 23:47:45.356257 | step 000 Loss: 0.03842587396502495 
Epoch 7704 2024-05-11 23:48:11.179514 | step 000 Loss: 0.03644764423370361 
Epoch 7705 2024-05-11 23:48:37.004731 | step 000 Loss: 0.039319731295108795 
Epoch 7706 2024-05-11 23:49:02.828266 | step 000 Loss: 0.04027177393436432 
Epoch 7707 2024-05-11 23:49:28.647483 | step 000 Loss: 0.03917587921023369 
Epoch 7708 2024-05-11 23:49:54.467781 | step 000 Loss: 0.03616119176149368 
Epoch 7709 2024-05-11 23:50:20.287796 | step 000 Loss: 0.03551250696182251 
Epoch 7710 2024-05-11 23:50:46.111342 | step 000 Loss: 0.03671829402446747 
Epoch 7711 2024-05-11 23:51:11.935062 | step 000 Loss: 0.03664262220263481 
Epoch 7712 2024-05-11 23:51:37.758236 | step 000 Loss: 0.037459664046764374 
Epoch 7713 2024-05-11 23:52:03.580432 | step 000 Loss: 0.037391722202301025 
Epoch 7714 2024-05-11 23:52:29.401056 | step 000 Loss: 0.03656236082315445 
Epoch 7715 2024-05-11 23:52:55.223834 | step 000 Loss: 0.03790499269962311 
Epoch 7716 2024-05-11 23:53:21.053345 | step 000 Loss: 0.03751207888126373 
Epoch 7717 2024-05-11 23:53:46.881871 | step 000 Loss: 0.03780187666416168 
Epoch 7718 2024-05-11 23:54:12.706072 | step 000 Loss: 0.03643117472529411 
Epoch 7719 2024-05-11 23:54:38.525332 | step 000 Loss: 0.036970555782318115 
Epoch 7720 2024-05-11 23:55:04.349204 | step 000 Loss: 0.037736766040325165 
Epoch 7721 2024-05-11 23:55:30.170305 | step 000 Loss: 0.03691188246011734 
Epoch 7722 2024-05-11 23:55:55.993099 | step 000 Loss: 0.03770202398300171 
Epoch 7723 2024-05-11 23:56:21.810299 | step 000 Loss: 0.03574063628911972 
Epoch 7724 2024-05-11 23:56:47.629659 | step 000 Loss: 0.038767263293266296 
Epoch 7725 2024-05-11 23:57:13.445581 | step 000 Loss: 0.037466563284397125 
Epoch 7726 2024-05-11 23:57:39.267254 | step 000 Loss: 0.03684932738542557 
Epoch 7727 2024-05-11 23:58:05.085507 | step 000 Loss: 0.03590698167681694 
Epoch 7728 2024-05-11 23:58:30.908314 | step 000 Loss: 0.03678654134273529 
Epoch 7729 2024-05-11 23:58:56.729597 | step 000 Loss: 0.038353342562913895 
Epoch 7730 2024-05-11 23:59:22.546932 | step 000 Loss: 0.036223337054252625 
Epoch 7731 2024-05-11 23:59:48.368266 | step 000 Loss: 0.037507981061935425 
Epoch 7732 2024-05-12 00:00:14.192724 | step 000 Loss: 0.036046624183654785 
Epoch 7733 2024-05-12 00:00:40.013571 | step 000 Loss: 0.03761056065559387 
Epoch 7734 2024-05-12 00:01:05.839704 | step 000 Loss: 0.03825027868151665 
Epoch 7735 2024-05-12 00:01:31.665037 | step 000 Loss: 0.0373874194920063 
Epoch 7736 2024-05-12 00:01:57.487477 | step 000 Loss: 0.03706832230091095 
Epoch 7737 2024-05-12 00:02:23.308883 | step 000 Loss: 0.037752069532871246 
Epoch 7738 2024-05-12 00:02:49.130498 | step 000 Loss: 0.03918065130710602 
Epoch 7739 2024-05-12 00:03:14.955961 | step 000 Loss: 0.03669792413711548 
Epoch 7740 2024-05-12 00:03:40.783219 | step 000 Loss: 0.03672696277499199 
Epoch 7741 2024-05-12 00:04:06.603087 | step 000 Loss: 0.036879733204841614 
Epoch 7742 2024-05-12 00:04:32.422527 | step 000 Loss: 0.03864128887653351 
Epoch 7743 2024-05-12 00:04:58.249803 | step 000 Loss: 0.038341179490089417 
Epoch 7744 2024-05-12 00:05:24.074092 | step 000 Loss: 0.037584997713565826 
Epoch 7745 2024-05-12 00:05:49.900245 | step 000 Loss: 0.037061650305986404 
Epoch 7746 2024-05-12 00:06:15.724903 | step 000 Loss: 0.035392507910728455 
Epoch 7747 2024-05-12 00:06:41.549062 | step 000 Loss: 0.036965273320674896 
Epoch 7748 2024-05-12 00:07:07.372157 | step 000 Loss: 0.03669965639710426 
Epoch 7749 2024-05-12 00:07:33.194629 | step 000 Loss: 0.03713436797261238 
Epoch 7750 2024-05-12 00:07:59.015499 | step 000 Loss: 0.036936670541763306 
Epoch 7751 2024-05-12 00:08:24.836732 | step 000 Loss: 0.0373506098985672 
Epoch 7752 2024-05-12 00:08:50.665105 | step 000 Loss: 0.038165364414453506 
Epoch 7753 2024-05-12 00:09:16.490965 | step 000 Loss: 0.036311615258455276 
Epoch 7754 2024-05-12 00:09:42.316799 | step 000 Loss: 0.038084037601947784 
Epoch 7755 2024-05-12 00:10:08.143737 | step 000 Loss: 0.036362286657094955 
Epoch 7756 2024-05-12 00:10:33.972682 | step 000 Loss: 0.03656257316470146 
Epoch 7757 2024-05-12 00:10:59.803752 | step 000 Loss: 0.03640628606081009 
Epoch 7758 2024-05-12 00:11:25.631613 | step 000 Loss: 0.038072772324085236 
Epoch 7759 2024-05-12 00:11:51.452633 | step 000 Loss: 0.03886202722787857 
Epoch 7760 2024-05-12 00:12:17.277689 | step 000 Loss: 0.035378582775592804 
Epoch 7761 2024-05-12 00:12:43.099361 | step 000 Loss: 0.03745054453611374 
Epoch 7762 2024-05-12 00:13:08.922819 | step 000 Loss: 0.039583638310432434 
Epoch 7763 2024-05-12 00:13:34.748867 | step 000 Loss: 0.03681985288858414 
Epoch 7764 2024-05-12 00:14:00.567526 | step 000 Loss: 0.038269687443971634 
Epoch 7765 2024-05-12 00:14:26.391162 | step 000 Loss: 0.03649815171957016 
Epoch 7766 2024-05-12 00:14:52.216018 | step 000 Loss: 0.036950260400772095 
Epoch 7767 2024-05-12 00:15:18.039305 | step 000 Loss: 0.036412082612514496 
Epoch 7768 2024-05-12 00:15:43.863068 | step 000 Loss: 0.0368400402367115 
Epoch 7769 2024-05-12 00:16:09.687030 | step 000 Loss: 0.03844606131315231 
Epoch 7770 2024-05-12 00:16:35.508166 | step 000 Loss: 0.03797708451747894 
Epoch 7771 2024-05-12 00:17:01.328616 | step 000 Loss: 0.0373975932598114 
Epoch 7772 2024-05-12 00:17:27.144359 | step 000 Loss: 0.03776941075921059 
Epoch 7773 2024-05-12 00:17:52.962286 | step 000 Loss: 0.036390818655490875 
Epoch 7774 2024-05-12 00:18:18.779183 | step 000 Loss: 0.03695483133196831 
Epoch 7775 2024-05-12 00:18:44.598292 | step 000 Loss: 0.037006378173828125 
Epoch 7776 2024-05-12 00:19:10.417367 | step 000 Loss: 0.03642638027667999 
Epoch 7777 2024-05-12 00:19:36.237485 | step 000 Loss: 0.0367935411632061 
Epoch 7778 2024-05-12 00:20:02.058473 | step 000 Loss: 0.03735388070344925 
Epoch 7779 2024-05-12 00:20:27.878454 | step 000 Loss: 0.037929926067590714 
Epoch 7780 2024-05-12 00:20:53.696092 | step 000 Loss: 0.03617530316114426 
Epoch 7781 2024-05-12 00:21:19.520379 | step 000 Loss: 0.036157820373773575 
Epoch 7782 2024-05-12 00:21:45.338584 | step 000 Loss: 0.03633017838001251 
Epoch 7783 2024-05-12 00:22:11.161524 | step 000 Loss: 0.038277894258499146 
Epoch 7784 2024-05-12 00:22:36.981921 | step 000 Loss: 0.03657123073935509 
Epoch 7785 2024-05-12 00:23:02.805437 | step 000 Loss: 0.03741274029016495 
Epoch 7786 2024-05-12 00:23:28.631699 | step 000 Loss: 0.038606610149145126 
Epoch 7787 2024-05-12 00:23:54.458535 | step 000 Loss: 0.036874622106552124 
Epoch 7788 2024-05-12 00:24:20.286436 | step 000 Loss: 0.03705812245607376 
Epoch 7789 2024-05-12 00:24:46.112332 | step 000 Loss: 0.03676203638315201 
Epoch 7790 2024-05-12 00:25:11.931441 | step 000 Loss: 0.03758344426751137 
Epoch 7791 2024-05-12 00:25:37.749827 | step 000 Loss: 0.038096413016319275 
Epoch 7792 2024-05-12 00:26:03.567889 | step 000 Loss: 0.03717093914747238 
Epoch 7793 2024-05-12 00:26:29.389367 | step 000 Loss: 0.03770815581083298 
Epoch 7794 2024-05-12 00:26:55.212436 | step 000 Loss: 0.037951402366161346 
Epoch 7795 2024-05-12 00:27:21.033001 | step 000 Loss: 0.036888543516397476 
Epoch 7796 2024-05-12 00:27:46.851198 | step 000 Loss: 0.03782440721988678 
Epoch 7797 2024-05-12 00:28:12.669730 | step 000 Loss: 0.03650061786174774 
Epoch 7798 2024-05-12 00:28:38.485029 | step 000 Loss: 0.03781657665967941 
Epoch 7799 2024-05-12 00:29:04.309104 | step 000 Loss: 0.037589121609926224 
Epoch 7800 2024-05-12 00:29:30.128243 | step 000 Loss: 0.03765454143285751 
Epoch 7801 2024-05-12 00:29:56.206969 | step 000 Loss: 0.037937603890895844 
Epoch 7802 2024-05-12 00:30:22.032489 | step 000 Loss: 0.03700200095772743 
Epoch 7803 2024-05-12 00:30:47.853996 | step 000 Loss: 0.03636118397116661 
Epoch 7804 2024-05-12 00:31:13.671307 | step 000 Loss: 0.037421684712171555 
Epoch 7805 2024-05-12 00:31:39.498878 | step 000 Loss: 0.037320829927921295 
Epoch 7806 2024-05-12 00:32:05.320323 | step 000 Loss: 0.036492325365543365 
Epoch 7807 2024-05-12 00:32:31.144280 | step 000 Loss: 0.03783085569739342 
Epoch 7808 2024-05-12 00:32:56.967222 | step 000 Loss: 0.03726254031062126 
Epoch 7809 2024-05-12 00:33:22.790165 | step 000 Loss: 0.038171008229255676 
Epoch 7810 2024-05-12 00:33:48.613266 | step 000 Loss: 0.035890571773052216 
Epoch 7811 2024-05-12 00:34:14.438194 | step 000 Loss: 0.03646393120288849 
Epoch 7812 2024-05-12 00:34:40.263428 | step 000 Loss: 0.037992268800735474 
Epoch 7813 2024-05-12 00:35:06.090014 | step 000 Loss: 0.03907641023397446 
Epoch 7814 2024-05-12 00:35:31.914771 | step 000 Loss: 0.0381288155913353 
Epoch 7815 2024-05-12 00:35:57.745944 | step 000 Loss: 0.03738176450133324 
Epoch 7816 2024-05-12 00:36:23.574741 | step 000 Loss: 0.03588530421257019 
Epoch 7817 2024-05-12 00:36:49.394864 | step 000 Loss: 0.03728280961513519 
Epoch 7818 2024-05-12 00:37:15.215794 | step 000 Loss: 0.03859427943825722 
Epoch 7819 2024-05-12 00:37:41.037136 | step 000 Loss: 0.03863309323787689 
Epoch 7820 2024-05-12 00:38:06.856629 | step 000 Loss: 0.03690507635474205 
Epoch 7821 2024-05-12 00:38:32.676484 | step 000 Loss: 0.0371396504342556 
Epoch 7822 2024-05-12 00:38:58.497428 | step 000 Loss: 0.03704363852739334 
Epoch 7823 2024-05-12 00:39:24.318551 | step 000 Loss: 0.03674045950174332 
Epoch 7824 2024-05-12 00:39:50.139382 | step 000 Loss: 0.03696199506521225 
Epoch 7825 2024-05-12 00:40:15.963401 | step 000 Loss: 0.03628857806324959 
Epoch 7826 2024-05-12 00:40:41.786236 | step 000 Loss: 0.037156105041503906 
Epoch 7827 2024-05-12 00:41:07.608688 | step 000 Loss: 0.03763476386666298 
Epoch 7828 2024-05-12 00:41:33.426097 | step 000 Loss: 0.03577927500009537 
Epoch 7829 2024-05-12 00:41:59.246179 | step 000 Loss: 0.03776228427886963 
Epoch 7830 2024-05-12 00:42:25.070001 | step 000 Loss: 0.037740617990493774 
Epoch 7831 2024-05-12 00:42:50.891557 | step 000 Loss: 0.03686783090233803 
Epoch 7832 2024-05-12 00:43:16.710723 | step 000 Loss: 0.037716832011938095 
Epoch 7833 2024-05-12 00:43:42.536880 | step 000 Loss: 0.0370292030274868 
Epoch 7834 2024-05-12 00:44:08.359866 | step 000 Loss: 0.03696132078766823 
Epoch 7835 2024-05-12 00:44:34.181096 | step 000 Loss: 0.03710049390792847 
Epoch 7836 2024-05-12 00:45:00.002611 | step 000 Loss: 0.037850234657526016 
Epoch 7837 2024-05-12 00:45:25.824474 | step 000 Loss: 0.0373116210103035 
Epoch 7838 2024-05-12 00:45:51.650391 | step 000 Loss: 0.03937217965722084 
Epoch 7839 2024-05-12 00:46:17.473891 | step 000 Loss: 0.0389438271522522 
Epoch 7840 2024-05-12 00:46:43.299293 | step 000 Loss: 0.037135373800992966 
Epoch 7841 2024-05-12 00:47:09.128261 | step 000 Loss: 0.03904948756098747 
Epoch 7842 2024-05-12 00:47:34.954241 | step 000 Loss: 0.036610834300518036 
Epoch 7843 2024-05-12 00:48:00.784867 | step 000 Loss: 0.03701142966747284 
Epoch 7844 2024-05-12 00:48:26.611255 | step 000 Loss: 0.03774581477046013 
Epoch 7845 2024-05-12 00:48:52.444769 | step 000 Loss: 0.03702642023563385 
Epoch 7846 2024-05-12 00:49:18.274727 | step 000 Loss: 0.03875235840678215 
Epoch 7847 2024-05-12 00:49:44.103744 | step 000 Loss: 0.03766138479113579 
Epoch 7848 2024-05-12 00:50:09.936292 | step 000 Loss: 0.03703717887401581 
Epoch 7849 2024-05-12 00:50:35.768836 | step 000 Loss: 0.038125842809677124 
Epoch 7850 2024-05-12 00:51:01.594767 | step 000 Loss: 0.036084696650505066 
Epoch 7851 2024-05-12 00:51:27.416724 | step 000 Loss: 0.03742220625281334 
Epoch 7852 2024-05-12 00:51:53.241602 | step 000 Loss: 0.037084873765707016 
Epoch 7853 2024-05-12 00:52:19.067725 | step 000 Loss: 0.03683094307780266 
Epoch 7854 2024-05-12 00:52:44.895112 | step 000 Loss: 0.03624901920557022 
Epoch 7855 2024-05-12 00:53:10.720526 | step 000 Loss: 0.03748930245637894 
Epoch 7856 2024-05-12 00:53:36.546747 | step 000 Loss: 0.03724829852581024 
Epoch 7857 2024-05-12 00:54:02.374101 | step 000 Loss: 0.03594313934445381 
Epoch 7858 2024-05-12 00:54:28.200130 | step 000 Loss: 0.03792084753513336 
Epoch 7859 2024-05-12 00:54:54.024378 | step 000 Loss: 0.03592539578676224 
Epoch 7860 2024-05-12 00:55:19.846789 | step 000 Loss: 0.03666471689939499 
Epoch 7861 2024-05-12 00:55:45.668749 | step 000 Loss: 0.036036763340234756 
Epoch 7862 2024-05-12 00:56:11.495231 | step 000 Loss: 0.037942685186862946 
Epoch 7863 2024-05-12 00:56:37.321104 | step 000 Loss: 0.03657444193959236 
Epoch 7864 2024-05-12 00:57:03.148940 | step 000 Loss: 0.03723950684070587 
Epoch 7865 2024-05-12 00:57:28.975095 | step 000 Loss: 0.0363345630466938 
Epoch 7866 2024-05-12 00:57:54.799827 | step 000 Loss: 0.03688803315162659 
Epoch 7867 2024-05-12 00:58:20.624850 | step 000 Loss: 0.03823292255401611 
Epoch 7868 2024-05-12 00:58:46.455064 | step 000 Loss: 0.03520221263170242 
Epoch 7869 2024-05-12 00:59:12.284506 | step 000 Loss: 0.03639892488718033 
Epoch 7870 2024-05-12 00:59:38.113311 | step 000 Loss: 0.035881467163562775 
Epoch 7871 2024-05-12 01:00:03.942992 | step 000 Loss: 0.03675319626927376 
Epoch 7872 2024-05-12 01:00:29.766724 | step 000 Loss: 0.03625079244375229 
Epoch 7873 2024-05-12 01:00:55.595784 | step 000 Loss: 0.03571929410099983 
Epoch 7874 2024-05-12 01:01:21.425571 | step 000 Loss: 0.037475015968084335 
Epoch 7875 2024-05-12 01:01:47.254492 | step 000 Loss: 0.03844686970114708 
Epoch 7876 2024-05-12 01:02:13.075975 | step 000 Loss: 0.037660762667655945 
Epoch 7877 2024-05-12 01:02:38.900218 | step 000 Loss: 0.03823326155543327 
Epoch 7878 2024-05-12 01:03:04.724355 | step 000 Loss: 0.03590072691440582 
Epoch 7879 2024-05-12 01:03:30.548307 | step 000 Loss: 0.037432484328746796 
Epoch 7880 2024-05-12 01:03:56.376374 | step 000 Loss: 0.03667430207133293 
Epoch 7881 2024-05-12 01:04:22.207995 | step 000 Loss: 0.03754741698503494 
Epoch 7882 2024-05-12 01:04:48.037139 | step 000 Loss: 0.03929007053375244 
